num_processes,avg_burst_time,avg_arrival_time,avg_waiting_time,cpu_utilization,time_quantum,burst_to_quantum,waiting_to_arrival,best_algo
13,5.540830294073835,1.2208795470067335,7.1259567615394985,0.9534142207728771,3.4491902444617177,1.6064148061726853,5.836692417434709,SJF
15,13.050228165588809,0.06952130531190703,10.214946051551316,0.7087055015743895,2.9989702942365724,4.351569652808188,146.91146679511618,FCFS
12,5.726612399650792,9.429097039125192,6.464058640415105,0.7593953108716831,7.3271706300566,0.7815584870296614,0.6855430332472737,RR
19,1.9084914595257418,2.539154139343447,4.937521256772024,0.8481521364198942,7.410435309319978,0.25754107245900304,1.9445459158259544,SJF
7,4.987766921284546,0.36886947354532795,12.191286679597937,0.7513395116144308,1.463308761249904,3.408553969798309,33.04951224969657,FCFS
7,5.830997472373562,6.343513447013638,13.614109031095335,0.7654672916585682,5.0300484811578245,1.1592328548370263,2.1461430930005463,RR
8,4.388773801161006,6.721355474058786,15.23239230657435,0.6188187719961998,7.553947137506736,0.5809908006319013,2.2662645507618957,RR
7,9.852281628310113,6.335297107608947,10.71549368149517,0.5451448850272042,8.51772246030314,1.1566802819251136,1.6913929347837693,RR
8,10.741379295072345,8.583588048137198,6.519178104037695,0.6101205237827741,7.4003457919421605,1.4514699153995423,0.7594924724431241,RR
9,3.44113000606988,6.90937738102466,7.734706926010748,0.9683649943683672,2.2376884973139393,1.5378056395349322,1.1194490190624822,SJF
12,4.6111827880121785,6.59984046034179,16.344444004024318,0.7776004057997312,5.766855205204059,0.7996009290913008,2.476487020764692,RR
4,14.947551796610941,9.654193512887936,11.165869072141952,0.9413181715946699,2.6983639750724144,5.539486844362772,1.1565810744755909,FCFS
11,5.888934044577253,7.259556788702394,17.942205199051543,0.9435432121325587,8.018879912718614,0.7343836173295318,2.47152560494021,SJF
13,14.098889919093265,7.853406511139436,13.379765094284572,0.7903433107182274,4.350544899055688,3.240718166073021,1.7036871882837816,FCFS
5,14.631293714574442,2.8392097473746567,6.1072772068878685,0.7428068767931133,5.035817286876226,2.90544570067115,2.151040690857088,RR
11,3.4629535374828353,0.18075363615520867,9.877874303668692,0.5894113546106644,4.298219061245739,0.8056717166068454,54.645251189720895,RR
10,12.889127746918492,6.576128923003433,11.366172066709431,0.5468373839140462,4.309442227534902,2.9909039352367244,1.7283959782160911,FCFS
16,9.258191865847614,9.78892858275009,9.734843059189103,0.953049393859277,4.909549289593858,1.8857518889999734,0.9944738111181621,SJF
3,9.076654384769027,4.925176938188639,3.90485975596089,0.8612260576307527,3.526951261967702,2.5735128400867078,0.7928348314423574,RR
5,11.759756200288326,0.4360377175443375,19.89101021594682,0.7349722569954715,3.5160430761708272,3.3445995717576302,45.61659060610561,FCFS
8,6.182221803576222,0.15456616528867428,18.566371251754507,0.7140920741586572,9.699893371393026,0.6373494594729635,120.11147525287234,RR
5,14.72464217202464,0.7534625600612821,6.113940385743637,0.5954555155751731,3.4162737120114115,4.31014706964264,8.114350422059662,RR
5,3.372898453605295,5.568012624583502,18.72309548321562,0.8480148983374864,6.1305505308042845,0.5501787206802465,3.3626112438104796,SJF
17,14.860753901459686,1.4008401523652403,10.366593047274735,0.9386865359639778,7.66691755978784,1.938295770913175,7.40021552610138,SJF
3,2.9126986401884034,7.089109969101186,11.056399538158155,0.6482550718238993,4.778027708016488,0.6096027089180549,1.5596293455815184,RR
15,2.1423185256033648,0.05184862773986776,12.55788829897272,0.5971369767560211,1.638468252999349,1.3075129826937735,242.15620131649752,RR
16,12.141097372105415,8.900053418175663,6.759903137030716,0.687791476319972,1.845837458567821,6.5775549466582515,0.7595342661520453,RR
19,1.5228746424890018,8.226005606596583,7.203812828225258,0.5635302563259423,5.700189340493239,0.2671621149492564,0.8757353708943121,RR
14,14.513525625470777,4.572651616137286,16.840461500239627,0.5971900169974365,4.702185145510107,3.086549156505154,3.682857581415669,FCFS
5,9.924018620974891,7.260913337226615,19.51704158925069,0.7581501741505976,3.9066082564712135,2.540315778817292,2.6879558814768356,FCFS
19,6.583492620227124,4.33520737580742,14.880852859982308,0.6254302636733307,2.6590030689823303,2.4759251586676605,3.4325505666739025,RR
11,10.638998610715129,0.5819359550844361,18.30427455252961,0.7211761148655522,3.158086232416629,3.3688119304094624,31.453564360411775,FCFS
18,3.5601239595023024,9.346139973397097,12.765411876867008,0.7583481287132834,6.914001956501502,0.5149150921204803,1.3658471042303522,RR
7,9.56409044728093,4.196000624277899,4.954619790023149,0.6779863393256308,7.820614994179322,1.2229332913293773,1.1807929563752715,RR
16,2.2851869213881866,0.9415698826856012,6.228266187825884,0.9897552643107543,2.577972429004047,0.8864279876750845,6.614697597469314,SJF
18,2.3696782491140205,4.916158751168323,9.469435415611313,0.5866009349550076,4.904664843141758,0.4831478439543299,1.9261819304638212,RR
12,14.288040242279402,8.866803872980476,5.2178724668342795,0.5076522701451924,9.400926772715346,1.5198544327086516,0.5884720872211512,RR
3,8.551284277600875,6.839637693981411,12.317023287798277,0.9719458022803786,9.498264374126506,0.9002996686312265,1.8008271535150437,SJF
14,6.434378966891307,6.432882184423532,9.165057809830333,0.7728083946579675,9.473183278988726,0.6792203603165146,1.424718081242277,RR
5,12.485975812797752,6.5148477185778795,4.133687197534908,0.6369805636605669,2.931302077375367,4.259532262666746,0.6345015311304827,RR
16,1.2551055591216962,0.944429607559284,13.660135468327137,0.5355943242301144,3.8707806726438516,0.324251271778184,14.463746923563527,RR
12,1.3258071003015621,8.144684825889358,5.637095495467999,0.5590824138108281,7.270634488277356,0.18235094895991374,0.6921186878051575,RR
15,14.113074125979901,0.39186326675646255,8.358920634311575,0.9837902757601238,5.931746949232786,2.3792441287490944,21.330673315631895,SJF
7,11.508606522972016,8.06834739267264,19.810102840013467,0.7063088384557132,4.348162772135049,2.64677453435196,2.4552832597629117,FCFS
9,9.127616172814738,8.67116607209722,11.237333842875472,0.61929842989517,7.1186030191022125,1.2822201400329947,1.2959411444816389,RR
5,2.4437341637030565,9.025529066795666,10.105047448957142,0.9132287330538709,3.880446409275506,0.6297559351842077,1.119605973025247,SJF
19,1.7487941544631647,9.585414968831984,16.942862881911797,0.6774525952313604,9.611207966138107,0.18195362734891624,1.7675651248643953,RR
17,2.1659817567336352,0.9170414725848108,12.04881851802238,0.7768515261729003,2.9145510552180607,0.7431613680001112,13.138650204727828,RR
18,12.054653999123754,0.9120610304869037,9.888406094051629,0.5287793800083221,5.94575994091362,2.0274370473485814,10.841706142966478,RR
7,11.318497795074125,5.45915770164989,14.11662967757389,0.9843259719870674,7.1922700915753515,1.573703105587621,2.5858574876363503,SJF
14,13.13616187435178,8.38480763763985,8.521829500938821,0.6112882087855153,4.569864417588267,2.8745189452555273,1.0163404702666303,RR
4,2.1388829289865967,0.8483771408519192,19.732791570023508,0.6871353978780601,4.335779323602019,0.4933099137242497,23.259182771450973,RR
19,14.261480083374021,9.860010638228708,15.067563705178832,0.6881297927654579,1.7515064502880189,8.14240792524902,1.52814727859288,FCFS
14,8.817659496301271,4.242220092469763,18.12708770189472,0.5555987411530756,5.433625938617732,1.6227947193428742,4.273009079368772,RR
15,6.672829214939839,5.714730252050106,14.819477218213366,0.8835974265542859,8.405113166890239,0.7939011735483474,2.5932022392263634,SJF
9,11.444628309715926,5.833687650971596,19.243450969490837,0.6874352897618521,3.571408776536747,3.204513678988276,3.298671292346778,FCFS
3,4.130341739272337,9.632225394406113,0.24308949379632683,0.9849394133538195,1.388439207555185,2.974809186494455,0.02523707985142267,RR
18,8.387815527208197,9.929647961193004,1.4759312947079772,0.7769271422006604,9.72372282057189,0.8626135970100328,0.14863868428058633,RR
17,9.811580933893676,6.957486889846171,9.090821295355465,0.8137790400420317,6.258828807307902,1.5676384864147657,1.3066224016028933,SJF
18,11.319409881802269,9.152543416691064,19.174048148156924,0.5289319488788538,4.550696187473169,2.487401793177825,2.094939769834083,RR
10,3.3755186545379177,6.468483616687238,7.765367679797444,0.6146973728524748,3.3934413246781507,0.9947184352482896,1.200490893237425,RR
7,14.641527307326331,9.86210744479603,13.963234280394904,0.7680481831720603,3.78574854657695,3.8675382394030704,1.4158454671175025,FCFS
15,10.58623641575431,1.626169393448913,18.21854368987685,0.9112686214615845,9.548199219627316,1.1087154929597662,11.203280378087753,SJF
7,9.587812743101058,4.182430362906189,18.654569667080267,0.9330319447502042,1.4069680309557047,6.814520631604673,4.460211754010056,FCFS
3,11.886431972293158,4.803700818663547,19.705721013310086,0.6883694849689703,7.7462046997846485,1.5344846176449178,4.102187195937924,RR
19,12.73660186595593,4.686931597949703,8.296390046753304,0.6367035359653531,1.507379469858344,8.449499304019218,1.7701074087167101,RR
8,10.684001560364768,5.343462750294631,14.998214989399436,0.9565828761288214,6.266345790929248,1.7049811644260708,2.806829133464274,SJF
7,11.599136828594382,3.7785054927578643,4.8216966465926365,0.6025226642532624,3.262981955606186,3.5547658402211035,1.2760822751247674,RR
15,9.48644488231232,2.2864280550346274,13.434013688117135,0.8090641202289479,4.223464462295564,2.246128727858385,5.875520510400917,SJF
10,1.3105863884242228,4.981651866458929,9.524213935780283,0.9156857450312506,3.769995157939445,0.34763609236680965,1.9118547567240443,SJF
3,8.726695742842796,5.609379715353863,17.5330720531669,0.7017414331061985,2.2061370560557667,3.955645311941014,3.1256648125509754,FCFS
17,6.887500901311051,7.846682639443095,12.787227139484846,0.9025223337596809,9.128359528089636,0.7545168299486649,1.6296327289802441,SJF
4,5.908225823292358,5.899176868546331,7.844880901994646,0.7187374610118645,9.137428250443735,0.6465961378727629,1.3298241057292988,RR
8,7.312746263825462,9.10471278403273,5.95918903083901,0.7618011380075056,7.27877684344117,1.0046669119095515,0.6545162518610504,RR
6,7.430855311246415,8.420914150187096,15.37835482630795,0.533117988925933,1.4127513976416965,5.259846333227676,1.8262074983737115,FCFS
8,7.896653315900174,3.287516102875082,12.668017086334515,0.6200728093890966,1.6827699529779752,4.692651693120059,3.8533586319682125,FCFS
18,3.1266377091721207,1.3882717264941014,12.817494896064293,0.5909400421995724,4.111005549914768,0.7605530237319708,9.232632434364,RR
5,13.24044646796184,5.1523605486421085,19.462206985402087,0.80096769777048,3.0146415931568855,4.392046621428117,3.7773306096028545,FCFS
7,5.831156789513415,3.476192144826835,0.6360936297033026,0.7743576546037043,5.809811533592707,1.003673999709035,0.1829852244495952,RR
14,3.888672057681095,3.6426986104807546,10.068345417097138,0.8451974143146826,1.3538092585698904,2.8723928458466914,2.7639722233418897,FCFS
17,9.79060545287271,0.8175903194887191,17.471572482135546,0.9604362002659066,1.5497016386937736,6.317735714564867,21.36933176966134,FCFS
6,12.286817917102859,7.482596903836583,3.6904203871275465,0.6046746616683552,4.334248925122438,2.8348205423867214,0.4931998212060752,RR
16,9.655566801424143,3.689136395697724,9.250694322662959,0.8737354690668783,1.330148826015381,7.259012330040104,2.507543298756347,RR
9,10.620317075646636,8.444406726336288,14.992324640171748,0.5152360763667971,8.80493482967251,1.206177816080425,1.775412692911515,RR
8,8.456641730370325,2.4247050363472966,5.384864618987619,0.6886420815523113,1.1806407799995373,7.162755854279471,2.2208237002149454,RR
19,3.9602720979516253,3.2749735217791462,2.3952426363850243,0.9452636403699475,6.342332081986438,0.6244189109799919,0.7313754772982187,SJF
6,5.971460245910267,6.48822840291576,9.591642035085004,0.7920997423570846,7.631402278554216,0.7824853179167903,1.4783122073280477,RR
17,11.43615263858062,4.316595462296794,2.551606055911275,0.6418879528993622,4.267740667587716,2.679673743683216,0.5911140311983963,RR
4,4.420944176505163,4.982476978489402,6.60696962561828,0.9668459118799373,1.0678092682066727,4.140200189990761,1.3260385133252053,RR
8,6.114995475436807,4.878098008087379,17.016350356722924,0.5439438122700719,8.25278398067029,0.740961532780909,3.48830946926793,RR
11,2.123272439262991,5.245113895702547,8.20793653979323,0.9911893084543032,2.008350119512471,1.0572222482831803,1.5648699064131137,SJF
4,9.06397784927924,9.173956130855316,0.10600012795210834,0.9875335814725712,5.41673901332906,1.673327404226433,0.011554449454047159,SJF
8,10.361005078942034,9.293759891275858,11.135257860278596,0.7858063447349499,3.5198118429425573,2.9436246912687247,1.198142195314235,FCFS
14,3.8710858420924277,9.679940665042343,14.219049576734966,0.5997534636691599,7.6262246532863935,0.5076018623904857,1.4689175667067067,RR
14,2.6077155463488495,6.1062004244163255,5.772611064805115,0.7906191107113061,2.389264437467821,1.0914302722381972,0.945367202172189,RR
6,5.4889906902332,5.938830975578988,7.3846096301979225,0.7271339861095498,5.937428061443379,0.9244727892592112,1.2434428974549172,RR
12,14.859443253459233,3.2235384497472297,16.1974889170927,0.6273203273818819,7.133524500015364,2.08304369496408,5.024738783858764,RR
19,2.6337448979835383,4.731662010518923,12.122037621116773,0.8971447249832312,1.9602932510209246,1.343546371532124,2.5618930462991556,SJF
7,12.628671709028207,9.650269106665126,2.4859444697108946,0.8654337376018222,9.44506411138934,1.3370657463753213,0.2576033752219597,SJF
14,6.309200189493206,9.26449423589711,14.431931015025544,0.5240473219820438,8.033630335762734,0.7853485806477187,1.5577661413447512,RR
13,12.133742366038463,2.0162732004774453,3.27311885731409,0.5821328989654965,8.33117248208244,1.4564267367612191,1.623342820363247,RR
16,8.32291594676767,3.5883048412350247,17.544010816262166,0.6962225537113177,8.349394955244193,0.9968286302676126,4.8892061016094885,RR
9,10.992954367974564,8.99667445292173,12.482030883636753,0.7698905309573165,4.948702078495051,2.2213813180493207,1.387403431670112,RR
3,4.250977732055443,8.995745732745684,7.677824427464229,0.7717764305569943,9.158248998680923,0.46416926729400176,0.853494098279701,RR
9,2.6365725699170968,9.398321236134752,12.554161061428356,0.6674528073285431,2.2534486539704854,1.1700167002125368,1.3357861886331537,RR
17,13.300807615228136,4.954236264039657,14.82921822278091,0.7865754246286943,9.979233543314589,1.3328486144920708,2.993233971919933,RR
3,10.897726457408426,7.785719390507511,2.8625597109693923,0.6022722965847316,7.4265767400125275,1.4673956553926468,0.36766750645860774,RR
7,13.274718914664492,3.4208174871590744,16.425146093440258,0.5553158684776036,8.618070625610663,1.5403353576393453,4.801512544872877,RR
17,12.162135120913751,1.4991742734877378,4.585027904652829,0.8611262841965331,7.480328828914669,1.6258824154418285,3.0583484537135064,SJF
6,8.598142206866346,2.5179905890695276,6.913919870078389,0.5907988584007129,9.176055052002654,0.9370194652024918,2.7457975586230017,RR
8,4.182913762419818,4.235968624204829,5.7585923295145225,0.8074751315763272,9.206671679586682,0.4543350630337946,1.3594479199232306,SJF
10,8.082441504382523,6.1145423543464785,0.36220367641681017,0.9360619544720757,9.38906454235251,0.86083565187092,0.059236335781693114,SJF
6,13.86250731165045,7.900846371240867,0.46045209575275026,0.825683605494123,7.941220016677642,1.7456394943196265,0.05827875791145841,SJF
11,6.937829398233404,7.3644423562472285,18.687340295380295,0.9627842564533882,5.057554342637189,1.3717755489104675,2.537505763008694,SJF
16,4.302684484331136,1.6552051036728976,3.7264175898824137,0.918745394501246,3.9893177138944504,1.0785514672245184,2.2513192283066705,SJF
10,9.510521513119622,3.7930569838554886,14.884993036865776,0.6027899041878187,8.09010899843043,1.175573963615203,3.924263162296128,RR
11,2.5997422007796285,4.145045842036277,17.27036281225914,0.9614801158992424,5.191301100869318,0.5007881733803501,4.166497019681887,SJF
4,13.858366149150216,5.870682241365673,0.656933404868767,0.9563747314395644,3.2340379848143668,4.285158730779131,0.11190050131395536,RR
9,3.317186443991633,0.33879160246594986,6.229463422655148,0.8902478537730438,3.498284553664763,0.9482323074703182,18.386759027449465,SJF
19,3.49250353617652,9.610703174694551,2.973254555062259,0.7073120618635118,1.7681470127077947,1.9752336719307386,0.3093687743060499,RR
10,8.030730144637396,5.953850173200438,1.3415295477685496,0.8749802351995889,2.889150337860272,2.779616557713938,0.22532096971424573,RR
19,1.5116953498733283,4.720669451099992,11.296822665252328,0.5328543197141762,7.9797485502550956,0.18944147656514665,2.3930501493000107,RR
17,8.387068222027,5.344558912572469,9.621758967751719,0.7485059744106245,7.888206529596166,1.0632414579824596,1.8002871934381206,RR
6,3.5469938269337957,8.617856210135173,18.922309242672654,0.6866546581398765,3.436702058291984,1.0320923246909866,2.1957070092848254,RR
16,8.372098533230112,8.007497714861211,19.578628712319222,0.9198944297282853,8.802943840103712,0.9510566778330042,2.4450340117666145,SJF
10,1.3793438950487689,2.219721619329494,4.621495931761428,0.8359463717993643,1.1773948397892773,1.1715219370083325,2.0820066225652205,SJF
17,8.972209248689005,8.87460482513503,11.134431695667322,0.8604065481552533,8.247834706221145,1.0878260243313582,1.2546383043162561,SJF
16,9.444763630477714,8.06850148962586,19.252986371097492,0.9722048627886367,2.2697366389994222,4.161171576729525,2.3861881334434667,FCFS
16,5.104068223654186,8.963358185211197,0.2600384702147207,0.542754265427234,2.870976296314246,1.7778162127038866,0.02901124497415629,RR
18,3.5400960912571624,5.830415609696922,8.428491011849959,0.9463358555384874,8.356992055645968,0.4236088850448758,1.445604759596288,SJF
13,4.6319280680380945,3.7969240816726693,11.805898850296154,0.6340318204114381,6.617340170642207,0.6999682563680095,3.1093241537380822,RR
8,11.833683324818765,3.6275789466594546,17.221360399494433,0.6097552625404794,9.770925386789829,1.2111118286407796,4.747329604516825,RR
14,2.961584460730336,8.684679758979128,9.748623964990273,0.9472761134470458,8.198697303525837,0.36122622259080706,1.1225068753793008,SJF
19,7.786897140104847,5.124576558819216,14.833738884573311,0.8494229265804523,4.622950392372825,1.6843998880256341,2.894621588359166,SJF
11,2.950985037019538,8.34930236799299,19.68804361407104,0.7628450911513429,2.5451135726347314,1.159470861007564,2.358043722204594,RR
7,1.2574694716645343,9.14298806560499,2.3550216578028227,0.7882582377571268,3.466496986184854,0.36274933255343245,0.25757652368561357,RR
19,6.673473232387643,4.9746489397989055,14.404051632645915,0.5532893650643371,2.260166847944041,2.9526462654435,2.8954852597851026,FCFS
8,11.250584098426874,2.5073066056159776,12.661961267148952,0.7471369250691358,6.159649403614606,1.8264974746062383,5.050004949031262,RR
19,6.862787348489023,3.8313852824949746,10.37835410565675,0.5234829833875275,2.4965503188047147,2.748908070992005,2.7087662171203717,FCFS
13,3.581192889505485,0.9033696057760787,15.41971851070957,0.5341248526770458,8.533710916327264,0.41965247246156223,17.068924748929597,RR
13,5.979418030509288,7.1904590518424545,5.942434312463501,0.7832023201484486,5.284453619791897,1.1315111172135992,0.8264320824718434,RR
17,14.357217111554863,1.3500127742120693,9.675098838648255,0.6349556111960974,5.858585010173741,2.450628788712038,7.166618981146487,RR
5,12.781415244340607,8.464078493145573,19.10472625446958,0.5773360704416182,6.609992958144916,1.933650354234445,2.2571510529386662,RR
4,2.4923755438728055,0.7513778173580876,14.563775124072066,0.7477456581030992,7.195621567849624,0.3463739048680822,19.38250100364807,RR
12,7.435541178655836,0.7593341036962209,1.5553068815791415,0.5011696953128891,9.709294493863778,0.7658168341373195,2.048224084454535,RR
8,9.26322933616722,3.6097389694002677,1.831641466532683,0.9586567877311214,2.2313676782706526,4.151368411786216,0.5074151920422866,RR
12,10.667843254238967,5.213006674135694,1.7341042372436721,0.9790853965019652,7.825531725511134,1.3632100175161048,0.33264889518719654,SJF
19,10.222967133950043,6.922765645178525,16.983913031306386,0.624834004429593,5.404824672788264,1.8914521254510286,2.453338646491469,RR
17,10.704452960396946,0.5159580665871,13.398349291000784,0.5220827188550501,6.294373812729379,1.7006382623387404,25.96740023006642,RR
19,3.5280548317826694,5.679452305526294,18.309765951760838,0.5169729892928994,7.276782405221559,0.48483720282781734,3.2238555283560673,RR
11,3.696386388998826,1.1528202124728437,8.435253194610251,0.8976709189795486,7.7055809330819836,0.479702493076452,7.316995255109132,SJF
9,7.372011590506185,5.22434576071169,12.890933012516443,0.8250836752216141,4.282275245115753,1.7215174530640756,2.467468450265028,SJF
14,2.6879364008819033,0.7695320162920916,13.925775517562794,0.6699374818840331,7.522900943758853,0.35730051710156613,18.09618607267449,RR
14,9.01398863206852,8.039769794008976,10.76802980761575,0.8308275875402708,7.640701902158725,1.1797330579962124,1.3393438730299296,SJF
3,13.40368847530662,6.158631881823045,4.659189495072676,0.5122003907782691,8.830889865108368,1.51781855111653,0.756528725728324,RR
15,8.405119876380969,9.390676985128962,15.975664715473307,0.9989670552666687,4.156406339065391,2.022208410462789,1.7012242811172684,SJF
19,6.62703279052939,4.798756203039089,12.550109264367402,0.9368385570931694,9.856751222793656,0.6723343862510283,2.615278330588254,SJF
12,2.283790691560022,3.3637046382842204,10.450383832690463,0.8661359035923226,1.030117258386813,2.2170201021253533,3.1067985713618813,SJF
15,5.964710206970872,2.8723899165408175,5.926162409119802,0.616803875524955,1.378838706727257,4.325894054620407,2.0631397372607427,RR
3,13.74474742880548,0.4510067722032318,2.189351973582303,0.695815070270178,2.119938015671707,6.483560963745829,4.8542584411822345,RR
7,12.008830201817728,0.8941100231225951,8.351615515698567,0.9395591537810823,9.502588200622693,1.2637430914235948,9.340597794166003,SJF
13,13.652135540453786,9.891849098133589,14.867056457872483,0.532493204741447,4.614222127829387,2.958707910598339,1.5029587775545268,FCFS
15,2.6847426684899434,0.46945357147813005,7.681812229824992,0.5183659687133069,9.61543236684993,0.2792118506239737,16.362956992889593,RR
8,12.21077561981825,6.297779229961531,4.32648046073107,0.759130183338196,6.37546665187307,1.9152755817612268,0.6869840038704341,RR
19,3.4345334890728223,3.9624201890265875,15.164769514081826,0.8480103090268961,2.3850631570586955,1.4400178311874035,3.8271385969344256,SJF
5,4.142168005713249,2.2381761482262306,10.739488457868271,0.7964699674208515,6.220775870540301,0.66586035010049,4.798299938715709,RR
4,7.4040493688319025,3.9116976608037977,5.459187497126299,0.7383384141651842,1.399389971799131,5.290912086788602,1.3956021181819394,RR
4,13.069786641716309,8.09516074724878,13.104839612780435,0.7754286853045697,1.7828808392026914,7.330712339840966,1.618846596563048,FCFS
17,1.0711499574523635,6.957142928497502,0.9756716334634619,0.7663012597003811,9.659097753328448,0.11089544631374078,0.14024007284171808,RR
18,10.565622691234342,0.7613085949030018,17.024138280975375,0.7475732635069872,5.325279195939832,1.98405046620831,22.361385095479495,RR
5,5.869328910630703,6.780161525590636,11.314639279915822,0.6335141350847107,8.907669877196422,0.6589073219997829,1.6687836343388347,RR
18,10.218325685217957,8.505817290942419,17.34588401919605,0.8541814883575174,8.533119955273047,1.1974899833593262,2.039294171616572,SJF
12,2.481677313600176,6.989907380395877,3.7844307957001178,0.9408185663851751,9.651837593664167,0.2571196714559356,0.541412807870096,SJF
12,2.804178144628233,3.351188542591419,14.870165125832155,0.580379948024154,8.36170321707156,0.33535968312646197,4.4372677228289,RR
16,11.592901252989085,2.5868833069790798,3.8626572917458613,0.5420491122339923,3.9379021885296366,2.9439281801660107,1.4931645156469913,RR
11,9.845389378233357,2.5980358106415977,12.680114061992228,0.7699926898579277,8.018608556360292,1.2278176814287687,4.880635287512819,RR
8,4.966801275718142,0.1842771873821747,8.644815677850247,0.9200607513706094,4.529360903006769,1.0965788267071397,46.909477542367775,SJF
17,14.048393477140245,1.0250972799067926,18.744569744729024,0.8439428611504067,1.610533531946547,8.722819557151766,18.28547129860727,FCFS
19,11.793780095449897,7.085720046026294,9.47147776870177,0.5289602302793992,1.6722497598206862,7.052642678321034,1.3366975184177972,RR
16,14.628845568483557,9.688778552856915,14.993036634858495,0.565043120065316,7.824368763361203,1.8696518520815164,1.5474624668568628,RR
9,1.9187660240361812,8.21512947407441,7.436670584774491,0.9093928216785468,3.27257874719544,0.5863162253367862,0.9052397233477735,SJF
4,4.830773327943322,9.971245001577111,8.523626044719459,0.7256935121648378,2.4726143907250226,1.9537107470242177,0.8548197838056807,RR
13,4.0907745790426455,0.823810456158427,13.609986041494261,0.8272556071405677,3.459335742983884,1.1825318127950164,16.520573068747588,SJF
19,14.485313148161847,0.3130231374751624,14.625401339473711,0.9547622554739092,8.716240828832488,1.6618761936484199,46.721575413510855,SJF
8,11.64131709813336,4.422987623809103,6.239039809902609,0.6603713702190637,7.519804053527053,1.5480878224735517,1.410590812058706,RR
4,3.9834658563511662,0.3113408288451136,13.033336507517701,0.6842631718618806,8.779224248556734,0.45373779493884697,41.860612852266854,RR
18,8.605259281059414,1.5924573827926447,4.074024985525484,0.5455822452030958,2.382922343450014,3.6112210154899302,2.5583098464353053,RR
16,8.424961512195585,0.17861892478319374,15.935956557280551,0.6470839866717389,9.2065243146392,0.9151077230793886,89.21263214578718,RR
5,3.5964242454731608,4.620972907656606,0.02463670332851775,0.7991636325612135,6.465758034364041,0.5562262337682168,0.005331485491473398,RR
6,8.817777416164772,2.2554014244373546,3.2165093815638013,0.8257597334011324,3.933329175568674,2.241810181694699,1.4261297724720918,SJF
4,12.165827408920634,3.1036195892357377,9.104402981636024,0.5058102699540503,1.65202199015103,7.3642042344523375,2.9334695780748645,RR
16,14.645797926189658,7.218876279269351,13.139677151289861,0.8785296338056117,9.573837742348454,1.5297729400727578,1.820180654323838,SJF
11,1.554663554877,4.805069472578289,2.0986035683634974,0.6210225079312637,9.879963339404318,0.1573551945383212,0.4367469009284539,RR
17,7.984434148318985,6.181557343181191,14.049299410882078,0.779824341743457,1.087937626772653,7.33905499584026,2.272773008997416,FCFS
